"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Info"
"4204","12.296019","0.000081","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4205","12.296019","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4206","12.296020","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4207","12.296020","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4208","12.296021","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4209","12.296021","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4210","12.296040","0.000019","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4090078 Win=1016064 Len=0"
"4211","12.296114","0.000074","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4212","12.296115","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4213","12.296115","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4214","12.296115","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4215","12.296130","0.000015","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4095918 Win=1016064 Len=0"
"4216","12.296198","0.000068","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4217","12.296198","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4218","12.296210","0.000012","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4098838 Win=1016064 Len=0"
"4219","12.315942","0.019732","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4220","12.315943","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4221","12.315943","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4222","12.315943","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4223","12.315944","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4224","12.315944","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4225","12.315945","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4226","12.315945","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4227","12.315946","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4228","12.315946","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4229","12.315946","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4230","12.315949","0.000003","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4231","12.316016","0.000067","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4116358 Win=1016064 Len=0"
"4232","12.316167","0.000151","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4233","12.316168","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4234","12.316168","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4235","12.316169","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4236","12.316169","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4237","12.316170","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4238","12.316170","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4239","12.316170","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4240","12.316197","0.000027","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4128038 Win=1016064 Len=0"
"4241","12.316291","0.000094","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4242","12.316291","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4243","12.316291","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4244","12.316292","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4245","12.316292","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4246","12.316293","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4247","12.316293","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4248","12.316293","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4249","12.316317","0.000024","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4139718 Win=1016064 Len=0"
"4250","12.316391","0.000074","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4251","12.316391","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4252","12.316405","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4142638 Win=1016064 Len=0"
"4253","12.325546","0.009141","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4254","12.325546","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4255","12.325547","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4256","12.325547","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4257","12.325592","0.000045","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4148478 Win=1016064 Len=0"
"4258","12.325717","0.000125","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4259","12.325717","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4260","12.325717","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4261","12.325718","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4262","12.325718","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4263","12.325718","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4264","12.325718","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4265","12.325720","0.000002","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4266","12.325741","0.000021","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4160158 Win=1016064 Len=0"
"4267","12.325820","0.000079","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4268","12.325821","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4269","12.325821","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4270","12.325822","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4271","12.325822","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4272","12.325822","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4273","12.325823","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4274","12.325823","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4275","12.325842","0.000019","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4171838 Win=1016064 Len=0"
"4276","12.325924","0.000082","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4277","12.325924","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4278","12.325924","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4279","12.325925","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4280","12.325939","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4177678 Win=1016064 Len=0"
"4281","12.326015","0.000076","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4282","12.326016","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4283","12.326016","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4284","12.326016","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4285","12.326017","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4286","12.326017","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4287","12.326034","0.000017","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4186438 Win=1016064 Len=0"
"4288","12.326106","0.000072","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4289","12.326106","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4290","12.326107","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4291","12.326107","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4292","12.326121","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4192278 Win=1016064 Len=0"
"4293","12.326188","0.000067","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4294","12.326189","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4295","12.326189","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4296","12.326190","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4297","12.326204","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4198118 Win=1016064 Len=0"
"4298","12.326284","0.000080","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4299","12.326285","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4300","12.326285","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4301","12.326286","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4302","12.326286","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4303","12.326286","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4304","12.326302","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4206878 Win=1016064 Len=0"
"4305","12.326377","0.000075","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4306","12.326378","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4307","12.326378","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4308","12.326379","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4309","12.326393","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4212718 Win=1016064 Len=0"
"4310","12.326467","0.000074","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4311","12.326468","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4312","12.326468","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4313","12.326468","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4314","12.326469","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4315","12.326469","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4316","12.326485","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4221478 Win=1016064 Len=0"
"4317","12.326559","0.000074","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4318","12.326559","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4319","12.326560","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4320","12.326560","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4321","12.326575","0.000015","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4227318 Win=1016064 Len=0"
"4322","12.326667","0.000092","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4323","12.326667","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4324","12.326667","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4325","12.326668","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4326","12.326668","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4327","12.326668","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4328","12.326684","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4236078 Win=1016064 Len=0"
"4329","12.326757","0.000073","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4330","12.326757","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4331","12.326769","0.000012","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4238998 Win=1016064 Len=0"
"4332","12.328487","0.001718","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4333","12.328502","0.000015","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4240458 Win=1016064 Len=0"
"4334","12.335562","0.007060","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4335","12.335562","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4336","12.335563","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4337","12.335563","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4338","12.335610","0.000047","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4246298 Win=1016064 Len=0"
"4339","12.335764","0.000154","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4340","12.335764","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4341","12.335765","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4342","12.335765","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4343","12.335765","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4344","12.335766","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4345","12.335768","0.000002","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4346","12.335768","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4347","12.335768","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4348","12.335769","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4349","12.335796","0.000027","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4260898 Win=1016064 Len=0"
"4350","12.335894","0.000098","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4351","12.335894","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4352","12.335894","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4353","12.335895","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4354","12.335895","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4355","12.335895","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4356","12.335896","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4357","12.335896","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"4358","12.335918","0.000022","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9685 Ack=4272578 Win=1016064 Len=0"
"4359","12.336030","0.000112","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
