"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Identification","Info"
"176","0.002978","0.000001","219.99.39.182","10.0.64.129","TCP","64","0","110","0x0100 (256)","21180  >  80 [SYN] Seq=0 Win=16384 Len=0"
"177","0.002980","0.000001","147.227.17.93","10.0.64.129","TCP","64","0","118","0x0100 (256)","17787  >  80 [SYN] Seq=0 Win=16384 Len=0"
"178","0.002982","0.000001","200.80.28.7","10.0.64.129","TCP","64","0","111","0x0100 (256)","19370  >  80 [SYN] Seq=0 Win=16384 Len=0"
"179","0.002984","0.000001","147.227.17.43","10.0.64.129","TCP","64","0","118","0x0100 (256)","17737  >  80 [SYN] Seq=0 Win=16384 Len=0"
"180","0.002985","0.000001","219.99.40.0","10.0.64.129","TCP","64","0","110","0x0100 (256)","21254  >  80 [SYN] Seq=0 Win=16384 Len=0"
"181","0.002987","0.000001","219.99.39.225","10.0.64.129","TCP","64","0","110","0x0100 (256)","21223  >  80 [SYN] Seq=0 Win=16384 Len=0"
"182","0.003036","0.000048","Cisco_46:1b:71","Broadcast","ARP","68","","","","Who has 10.0.63.137? Tell 10.0.63.130[Packet size limited during capture]"
"183","0.003080","0.000044","Cisco_46:1b:71","Broadcast","ARP","68","","","","Who has 10.0.63.138? Tell 10.0.63.130[Packet size limited during capture]"
"184","0.003109","0.000028","219.99.39.197","10.0.64.129","TCP","64","0","110","0x0100 (256)","21195  >  80 [SYN] Seq=0 Win=16384 Len=0"
"185","0.003145","0.000036","212.212.4.230","10.0.64.129","TCP","64","0","123","0x0100 (256)","11781  >  80 [SYN] Seq=0 Win=16384 Len=0"
"186","0.003148","0.000002","200.80.27.161","10.0.64.129","TCP","64","0","111","0x0100 (256)","19268  >  80 [SYN] Seq=0 Win=16384 Len=0"
"187","0.003149","0.000001","219.99.39.206","10.0.64.129","TCP","64","0","110","0x0100 (256)","21204  >  80 [SYN] Seq=0 Win=16384 Len=0"
"188","0.003151","0.000001","131.171.39.236","10.0.64.129","TCP","64","0","122","0x0100 (256)","20906  >  80 [SYN] Seq=0 Win=16384 Len=0"
"189","0.003153","0.000001","147.227.17.195","10.0.64.129","TCP","64","0","118","0x0100 (256)","17889  >  80 [SYN] Seq=0 Win=16384 Len=0"
"190","0.003155","0.000001","147.227.17.229","10.0.64.129","TCP","64","0","118","0x0100 (256)","17923  >  80 [SYN] Seq=0 Win=16384 Len=0"
"191","0.003156","0.000001","219.99.39.179","10.0.64.129","TCP","64","0","110","0x0100 (256)","21177  >  80 [SYN] Seq=0 Win=16384 Len=0"
"192","0.003187","0.000030","Cisco_46:1b:71","Broadcast","ARP","68","","","","Who has 10.0.63.140? Tell 10.0.63.130[Packet size limited during capture]"
"193","0.003235","0.000047","Cisco_46:1b:71","Broadcast","ARP","68","","","","Who has 10.0.63.142? Tell 10.0.63.130[Packet size limited during capture]"
"194","0.003274","0.000039","219.99.39.188","10.0.64.129","TCP","64","0","110","0x0100 (256)","21186  >  80 [SYN] Seq=0 Win=16384 Len=0"
"195","0.003277","0.000002","200.80.27.144","10.0.64.129","TCP","64","0","111","0x0100 (256)","19251  >  80 [SYN] Seq=0 Win=16384 Len=0"
"196","0.003279","0.000001","147.227.17.99","10.0.64.129","TCP","64","0","118","0x0100 (256)","17793  >  80 [SYN] Seq=0 Win=16384 Len=0"
"197","0.003281","0.000001","194.74.28.230","10.0.64.129","TCP","64","0","105","0x0100 (256)","19587  >  80 [SYN] Seq=0 Win=16384 Len=0"
"198","0.003283","0.000002","142.142.28.107","10.0.64.129","TCP","64","0","113","0x0100 (256)","16532  >  80 [SYN] Seq=0 Win=16384 Len=0"
"199","0.003285","0.000001","147.227.17.125","10.0.64.129","TCP","64","0","118","0x0100 (256)","17819  >  80 [SYN] Seq=0 Win=16384 Len=0"
"200","0.003286","0.000001","131.171.39.244","10.0.64.129","TCP","64","0","122","0x0100 (256)","20914  >  80 [SYN] Seq=0 Win=16384 Len=0"
"201","0.003309","0.000022","219.99.39.243","10.0.64.129","TCP","64","0","110","0x0100 (256)","21241  >  80 [SYN] Seq=0 Win=16384 Len=0"
"202","0.003335","0.000026","Cisco_46:1b:71","Broadcast","ARP","68","","","","Who has 10.0.63.141? Tell 10.0.63.130[Packet size limited during capture]"
"203","0.003416","0.000080","219.99.39.216","10.0.64.129","TCP","64","0","110","0x0100 (256)","21214  >  80 [SYN] Seq=0 Win=16384 Len=0"
"204","0.003419","0.000003","212.252.19.101","10.0.64.129","TCP","64","0","123","0x0100 (256)","18132  >  80 [SYN] Seq=0 Win=16384 Len=0"
"205","0.003421","0.000001","147.227.17.54","10.0.64.129","TCP","64","0","118","0x0100 (256)","17748  >  80 [SYN] Seq=0 Win=16384 Len=0"
"206","0.003423","0.000002","147.227.17.133","10.0.64.129","TCP","64","0","118","0x0100 (256)","17827  >  80 [SYN] Seq=0 Win=16384 Len=0"
"207","0.003425","0.000001","123.83.1.206","10.0.64.129","TCP","64","0","114","0x0100 (256)","15460  >  80 [SYN] Seq=0 Win=16384 Len=0"
"208","0.003433","0.000008","147.227.17.65","10.0.64.129","TCP","64","0","118","0x0100 (256)","17759  >  80 [SYN] Seq=0 Win=16384 Len=0"
"209","0.003435","0.000001","200.80.27.157","10.0.64.129","TCP","64","0","111","0x0100 (256)","19264  >  80 [SYN] Seq=0 Win=16384 Len=0"
"210","0.003437","0.000001","200.80.27.192","10.0.64.129","TCP","64","0","111","0x0100 (256)","19299  >  80 [SYN] Seq=0 Win=16384 Len=0"
"211","0.003439","0.000001","200.80.27.174","10.0.64.129","TCP","64","0","111","0x0100 (256)","19281  >  80 [SYN] Seq=0 Win=16384 Len=0"
"212","0.003441","0.000001","194.74.28.156","10.0.64.129","TCP","64","0","105","0x0100 (256)","19513  >  80 [SYN] Seq=0 Win=16384 Len=0"
"213","0.003442","0.000001","194.74.29.3","10.0.64.129","TCP","64","0","105","0x0100 (256)","19616  >  80 [SYN] Seq=0 Win=16384 Len=0"
"214","0.003444","0.000002","147.227.17.168","10.0.64.129","TCP","64","0","118","0x0100 (256)","17862  >  80 [SYN] Seq=0 Win=16384 Len=0"
"215","0.003465","0.000021","200.80.27.149","10.0.64.129","TCP","64","0","111","0x0100 (256)","19256  >  80 [SYN] Seq=0 Win=16384 Len=0"
"216","0.003467","0.000001","200.80.27.148","10.0.64.129","TCP","64","0","111","0x0100 (256)","19255  >  80 [SYN] Seq=0 Win=16384 Len=0"
"217","0.003469","0.000001","206.126.36.238","10.0.64.129","TCP","64","0","117","0x0100 (256)","19495  >  80 [SYN] Seq=0 Win=16384 Len=0"
"218","0.003471","0.000002","194.74.29.4","10.0.64.129","TCP","64","0","105","0x0100 (256)","19617  >  80 [SYN] Seq=0 Win=16384 Len=0"
"219","0.003473","0.000001","212.252.19.19","10.0.64.129","TCP","64","0","123","0x0100 (256)","18050  >  80 [SYN] Seq=0 Win=16384 Len=0"
"220","0.003475","0.000001","147.227.17.148","10.0.64.129","TCP","64","0","118","0x0100 (256)","17842  >  80 [SYN] Seq=0 Win=16384 Len=0"
"221","0.003476","0.000001","194.74.29.36","10.0.64.129","TCP","64","0","105","0x0100 (256)","19649  >  80 [SYN] Seq=0 Win=16384 Len=0"
"222","0.003478","0.000001","194.74.29.13","10.0.64.129","TCP","64","0","105","0x0100 (256)","19626  >  80 [SYN] Seq=0 Win=16384 Len=0"
"223","0.003480","0.000001","147.227.17.197","10.0.64.129","TCP","64","0","118","0x0100 (256)","17891  >  80 [SYN] Seq=0 Win=16384 Len=0"
"224","0.003482","0.000001","212.252.19.126","10.0.64.129","TCP","64","0","123","0x0100 (256)","18157  >  80 [SYN] Seq=0 Win=16384 Len=0"
"225","0.003484","0.000001","194.74.29.7","10.0.64.129","TCP","64","0","105","0x0100 (256)","19620  >  80 [SYN] Seq=0 Win=16384 Len=0"
"226","0.003485","0.000001","131.171.39.251","10.0.64.129","TCP","64","0","122","0x0100 (256)","20921  >  80 [SYN] Seq=0 Win=16384 Len=0"
"227","0.003487","0.000001","212.252.19.23","10.0.64.129","TCP","64","0","123","0x0100 (256)","18054  >  80 [SYN] Seq=0 Win=16384 Len=0"
"228","0.003805","0.000318","147.227.17.68","10.0.64.129","TCP","64","0","118","0x0100 (256)","17762  >  80 [SYN] Seq=0 Win=16384 Len=0"
"229","0.003808","0.000002","142.142.28.244","10.0.64.129","TCP","64","0","113","0x0100 (256)","16669  >  80 [SYN] Seq=0 Win=16384 Len=0"
"230","0.003809","0.000001","212.252.19.123","10.0.64.129","TCP","64","0","123","0x0100 (256)","18154  >  80 [SYN] Seq=0 Win=16384 Len=0"
"231","0.003811","0.000001","200.80.27.201","10.0.64.129","TCP","64","0","111","0x0100 (256)","19308  >  80 [SYN] Seq=0 Win=16384 Len=0"
"232","0.003813","0.000001","200.80.27.191","10.0.64.129","TCP","64","0","111","0x0100 (256)","19298  >  80 [SYN] Seq=0 Win=16384 Len=0"
"233","0.003815","0.000001","219.99.39.229","10.0.64.129","TCP","64","0","110","0x0100 (256)","21227  >  80 [SYN] Seq=0 Win=16384 Len=0"
"234","0.003816","0.000001","219.99.39.237","10.0.64.129","TCP","64","0","110","0x0100 (256)","21235  >  80 [SYN] Seq=0 Win=16384 Len=0"
"235","0.003818","0.000001","200.80.27.205","10.0.64.129","TCP","64","0","111","0x0100 (256)","19312  >  80 [SYN] Seq=0 Win=16384 Len=0"
"236","0.004054","0.000236","142.142.28.175","10.0.64.129","TCP","64","0","113","0x0100 (256)","16600  >  80 [SYN] Seq=0 Win=16384 Len=0"
"237","0.004056","0.000001","142.142.28.174","10.0.64.129","TCP","64","0","113","0x0100 (256)","16599  >  80 [SYN] Seq=0 Win=16384 Len=0"
"238","0.004058","0.000002","142.142.28.179","10.0.64.129","TCP","64","0","113","0x0100 (256)","16604  >  80 [SYN] Seq=0 Win=16384 Len=0"
"239","0.004060","0.000002","200.61.147.7","10.0.64.129","ICMP","78","","245,1","0x7869 (30825),0xaa4b (43595)","Time-to-live exceeded (Time to live exceeded in transit)[Packet size limited during capture]"
"240","0.004062","0.000001","212.172.18.187","10.0.64.129","TCP","64","0","123","0x0100 (256)","16282  >  80 [SYN] Seq=0 Win=16384 Len=0"
"241","0.004063","0.000001","212.252.19.122","10.0.64.129","TCP","64","0","123","0x0100 (256)","18153  >  80 [SYN] Seq=0 Win=16384 Len=0"
"242","0.004065","0.000001","147.227.17.115","10.0.64.129","TCP","64","0","118","0x0100 (256)","17809  >  80 [SYN] Seq=0 Win=16384 Len=0"
"243","0.004067","0.000001","142.142.28.180","10.0.64.129","TCP","64","0","113","0x0100 (256)","16605  >  80 [SYN] Seq=0 Win=16384 Len=0"
"244","0.004068","0.000001","142.142.28.199","10.0.64.129","TCP","64","0","113","0x0100 (256)","16624  >  80 [SYN] Seq=0 Win=16384 Len=0"
"245","0.004070","0.000001","200.80.27.183","10.0.64.129","TCP","64","0","111","0x0100 (256)","19290  >  80 [SYN] Seq=0 Win=16384 Len=0"
"246","0.004072","0.000002","142.142.28.181","10.0.64.129","TCP","64","0","113","0x0100 (256)","16606  >  80 [SYN] Seq=0 Win=16384 Len=0"
"247","0.004097","0.000024","200.80.27.214","10.0.64.129","TCP","64","0","111","0x0100 (256)","19321  >  80 [SYN] Seq=0 Win=16384 Len=0"
"248","0.004099","0.000002","212.252.19.32","10.0.64.129","TCP","64","0","123","0x0100 (256)","18063  >  80 [SYN] Seq=0 Win=16384 Len=0"
"249","0.004101","0.000001","200.80.27.169","10.0.64.129","TCP","64","0","111","0x0100 (256)","19276  >  80 [SYN] Seq=0 Win=16384 Len=0"
"250","0.004103","0.000001","194.74.29.14","10.0.64.129","TCP","64","0","105","0x0100 (256)","19627  >  80 [SYN] Seq=0 Win=16384 Len=0"
"251","0.004104","0.000001","147.227.17.177","10.0.64.129","TCP","64","0","118","0x0100 (256)","17871  >  80 [SYN] Seq=0 Win=16384 Len=0"
"252","0.004387","0.000282","147.227.17.143","10.0.64.129","TCP","64","0","118","0x0100 (256)","17837  >  80 [SYN] Seq=0 Win=16384 Len=0"
"253","0.004389","0.000001","147.227.17.83","10.0.64.129","TCP","64","0","118","0x0100 (256)","17777  >  80 [SYN] Seq=0 Win=16384 Len=0"
"254","0.004391","0.000001","219.99.40.7","10.0.64.129","TCP","64","0","110","0x0100 (256)","21261  >  80 [SYN] Seq=0 Win=16384 Len=0"
"255","0.004393","0.000001","147.227.17.179","10.0.64.129","TCP","64","0","118","0x0100 (256)","17873  >  80 [SYN] Seq=0 Win=16384 Len=0"
"256","0.004394","0.000001","142.142.28.196","10.0.64.129","TCP","64","0","113","0x0100 (256)","16621  >  80 [SYN] Seq=0 Win=16384 Len=0"
"257","0.004396","0.000001","147.227.17.127","10.0.64.129","TCP","64","0","118","0x0100 (256)","17821  >  80 [SYN] Seq=0 Win=16384 Len=0"
"258","0.004398","0.000001","142.142.28.197","10.0.64.129","TCP","64","0","113","0x0100 (256)","16622  >  80 [SYN] Seq=0 Win=16384 Len=0"
"259","0.004400","0.000001","142.142.28.203","10.0.64.129","TCP","64","0","113","0x0100 (256)","16628  >  80 [SYN] Seq=0 Win=16384 Len=0"
"260","0.004401","0.000001","44.204.14.179","10.0.64.129","TCP","64","0","115","0x0100 (256)","16282  >  80 [SYN] Seq=0 Win=16384 Len=0"
"261","0.004403","0.000001","147.227.17.123","10.0.64.129","TCP","64","0","118","0x0100 (256)","17817  >  80 [SYN] Seq=0 Win=16384 Len=0"
"262","0.004405","0.000002","219.99.40.13","10.0.64.129","TCP","64","0","110","0x0100 (256)","21267  >  80 [SYN] Seq=0 Win=16384 Len=0"
"263","0.004407","0.000001","147.227.17.190","10.0.64.129","TCP","64","0","118","0x0100 (256)","17884  >  80 [SYN] Seq=0 Win=16384 Len=0"
"264","0.004409","0.000001","206.126.36.251","10.0.64.129","TCP","64","0","117","0x0100 (256)","19508  >  80 [SYN] Seq=0 Win=16384 Len=0"
"265","0.004410","0.000001","147.227.17.188","10.0.64.129","TCP","64","0","118","0x0100 (256)","17882  >  80 [SYN] Seq=0 Win=16384 Len=0"
"266","0.004412","0.000001","200.80.27.209","10.0.64.129","TCP","64","0","111","0x0100 (256)","19316  >  80 [SYN] Seq=0 Win=16384 Len=0"
"267","0.004414","0.000001","200.80.27.206","10.0.64.129","TCP","64","0","111","0x0100 (256)","19313  >  80 [SYN] Seq=0 Win=16384 Len=0"
"268","0.004712","0.000297","131.171.40.9","10.0.64.129","TCP","64","0","122","0x0100 (256)","20935  >  80 [SYN] Seq=0 Win=16384 Len=0"
"269","0.004714","0.000001","147.227.17.46","10.0.64.129","TCP","64","0","118","0x0100 (256)","17740  >  80 [SYN] Seq=0 Win=16384 Len=0"
"270","0.004716","0.000002","194.74.28.177","10.0.64.129","TCP","64","0","105","0x0100 (256)","19534  >  80 [SYN] Seq=0 Win=16384 Len=0"
"271","0.004717","0.000001","147.227.17.154","10.0.64.129","TCP","64","0","118","0x0100 (256)","17848  >  80 [SYN] Seq=0 Win=16384 Len=0"
"272","0.004719","0.000001","142.142.28.210","10.0.64.129","TCP","64","0","113","0x0100 (256)","16635  >  80 [SYN] Seq=0 Win=16384 Len=0"
"273","0.004721","0.000001","147.227.17.170","10.0.64.129","TCP","64","0","118","0x0100 (256)","17864  >  80 [SYN] Seq=0 Win=16384 Len=0"
"274","0.004723","0.000001","212.252.19.40","10.0.64.129","TCP","64","0","123","0x0100 (256)","18071  >  80 [SYN] Seq=0 Win=16384 Len=0"
"275","0.004724","0.000001","142.142.28.214","10.0.64.129","TCP","64","0","113","0x0100 (256)","16639  >  80 [SYN] Seq=0 Win=16384 Len=0"
"276","0.004726","0.000001","147.227.17.219","10.0.64.129","TCP","64","0","118","0x0100 (256)","17913  >  80 [SYN] Seq=0 Win=16384 Len=0"
"277","0.004901","0.000175","200.80.28.71","10.0.64.129","TCP","64","0","111","0x0100 (256)","19434  >  80 [SYN] Seq=0 Win=16384 Len=0"
"278","0.004903","0.000002","194.74.28.197","10.0.64.129","TCP","64","0","105","0x0100 (256)","19554  >  80 [SYN] Seq=0 Win=16384 Len=0"
"279","0.004905","0.000001","219.99.39.220","10.0.64.129","TCP","64","0","110","0x0100 (256)","21218  >  80 [SYN] Seq=0 Win=16384 Len=0"
"280","0.004907","0.000002","142.142.28.216","10.0.64.129","TCP","64","0","113","0x0100 (256)","16641  >  80 [SYN] Seq=0 Win=16384 Len=0"
"281","0.004909","0.000001","206.126.37.14","10.0.64.129","TCP","64","0","117","0x0100 (256)","19527  >  80 [SYN] Seq=0 Win=16384 Len=0"
"282","0.004911","0.000001","194.74.28.195","10.0.64.129","TCP","64","0","105","0x0100 (256)","19552  >  80 [SYN] Seq=0 Win=16384 Len=0"
"283","0.004913","0.000001","200.80.28.82","10.0.64.129","TCP","64","0","111","0x0100 (256)","19445  >  80 [SYN] Seq=0 Win=16384 Len=0"
"284","0.004914","0.000001","147.227.17.192","10.0.64.129","TCP","64","0","118","0x0100 (256)","17886  >  80 [SYN] Seq=0 Win=16384 Len=0"
"285","0.004945","0.000030","10.0.64.129","214.174.37.159","TCP","68","0","254","0xb121 (45345)","80  >  19920 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"286","0.004973","0.000028","10.0.64.129","61.181.39.27","TCP","68","0","254","0xb122 (45346)","80  >  19907 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"287","0.005023","0.000049","10.0.64.129","35.195.39.161","TCP","68","0","254","0xb123 (45347)","80  >  20255 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"288","0.005037","0.000014","10.0.64.129","194.74.23.111","TCP","68","0","254","0xb124 (45348)","80  >  18188 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"289","0.005071","0.000034","10.0.64.129","194.74.22.221","TCP","68","0","254","0xb125 (45349)","80  >  18042 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"290","0.005104","0.000032","10.0.64.129","61.181.39.144","TCP","68","0","254","0xb126 (45350)","80  >  20024 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"291","0.005132","0.000028","10.0.64.129","35.195.39.34","TCP","68","0","254","0xb127 (45351)","80  >  20128 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"292","0.005193","0.000061","219.99.39.222","10.0.64.129","TCP","64","0","110","0x0100 (256)","21220  >  80 [SYN] Seq=0 Win=16384 Len=0"
"293","0.005195","0.000001","44.204.14.200","10.0.64.129","TCP","64","0","115","0x0100 (256)","16303  >  80 [SYN] Seq=0 Win=16384 Len=0"
"294","0.005197","0.000001","200.80.28.83","10.0.64.129","TCP","64","0","111","0x0100 (256)","19446  >  80 [SYN] Seq=0 Win=16384 Len=0"
"295","0.005199","0.000001","147.227.17.104","10.0.64.129","TCP","64","0","118","0x0100 (256)","17798  >  80 [SYN] Seq=0 Win=16384 Len=0"
"296","0.005200","0.000001","219.99.39.238","10.0.64.129","TCP","64","0","110","0x0100 (256)","21236  >  80 [SYN] Seq=0 Win=16384 Len=0"
"297","0.005201","0.000000","10.0.64.129","194.74.23.108","TCP","68","0","254","0xb12a (45354)","80  >  18185 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"298","0.005202","0.000001","147.227.17.173","10.0.64.129","TCP","64","0","118","0x0100 (256)","17867  >  80 [SYN] Seq=0 Win=16384 Len=0"
"299","0.005204","0.000001","212.252.19.51","10.0.64.129","TCP","64","0","123","0x0100 (256)","18082  >  80 [SYN] Seq=0 Win=16384 Len=0"
"300","0.005206","0.000002","219.99.39.232","10.0.64.129","TCP","64","0","110","0x0100 (256)","21230  >  80 [SYN] Seq=0 Win=16384 Len=0"
"301","0.005274","0.000068","10.0.64.129","142.142.23.122","TCP","68","0","254","0xb12b (45355)","80  >  15267 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"302","0.005300","0.000025","200.80.27.251","10.0.64.129","TCP","64","0","111","0x0100 (256)","19358  >  80 [SYN] Seq=0 Win=16384 Len=0"
"303","0.005302","0.000002","81.173.182.161","10.0.64.129","TCP","70","0","119","0x17cc (6092)","1520  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1452 SACK_PERM"
"304","0.005303","0.000001","206.126.37.37","10.0.64.129","TCP","64","0","117","0x0100 (256)","19550  >  80 [SYN] Seq=0 Win=16384 Len=0"
"305","0.005305","0.000001","206.126.36.227","10.0.64.129","TCP","64","0","117","0x0100 (256)","19484  >  80 [SYN] Seq=0 Win=16384 Len=0"
"306","0.005307","0.000001","219.99.39.228","10.0.64.129","TCP","64","0","110","0x0100 (256)","21226  >  80 [SYN] Seq=0 Win=16384 Len=0"
"307","0.005309","0.000001","194.74.28.218","10.0.64.129","TCP","64","0","105","0x0100 (256)","19575  >  80 [SYN] Seq=0 Win=16384 Len=0"
"308","0.005310","0.000001","44.204.14.206","10.0.64.129","TCP","64","0","115","0x0100 (256)","16309  >  80 [SYN] Seq=0 Win=16384 Len=0"
"309","0.005312","0.000001","147.227.17.77","10.0.64.129","TCP","64","0","118","0x0100 (256)","17771  >  80 [SYN] Seq=0 Win=16384 Len=0"
"310","0.005315","0.000003","10.0.64.129","206.126.31.67","TCP","68","0","254","0xb12c (45356)","80  >  18044 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"311","0.005357","0.000041","10.0.64.129","142.142.23.133","TCP","68","0","254","0xb12d (45357)","80  >  15278 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"312","0.005403","0.000046","10.0.64.129","35.195.39.63","TCP","68","0","254","0xb12e (45358)","80  >  20157 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"313","0.005437","0.000034","10.0.64.129","99.99.27.87","TCP","68","0","254","0xb12f (45359)","80  >  18613 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"314","0.005475","0.000038","10.0.64.129","99.99.27.85","TCP","68","0","254","0xb130 (45360)","80  >  18611 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"315","0.005566","0.000090","44.204.14.203","10.0.64.129","TCP","64","0","115","0x0100 (256)","16306  >  80 [SYN] Seq=0 Win=16384 Len=0"
"316","0.005568","0.000001","147.227.17.75","10.0.64.129","TCP","64","0","118","0x0100 (256)","17769  >  80 [SYN] Seq=0 Win=16384 Len=0"
"317","0.005570","0.000001","142.142.28.152","10.0.64.129","TCP","64","0","113","0x0100 (256)","16577  >  80 [SYN] Seq=0 Win=16384 Len=0"
"318","0.005572","0.000002","142.142.28.153","10.0.64.129","TCP","64","0","113","0x0100 (256)","16578  >  80 [SYN] Seq=0 Win=16384 Len=0"
"319","0.005573","0.000001","147.227.17.199","10.0.64.129","TCP","64","0","118","0x0100 (256)","17893  >  80 [SYN] Seq=0 Win=16384 Len=0"
"320","0.005575","0.000001","147.227.17.222","10.0.64.129","TCP","64","0","118","0x0100 (256)","17916  >  80 [SYN] Seq=0 Win=16384 Len=0"
"321","0.005577","0.000001","194.74.28.219","10.0.64.129","TCP","64","0","105","0x0100 (256)","19576  >  80 [SYN] Seq=0 Win=16384 Len=0"
